
IsmgIC7Az,方方面okk,女,河南,196,26,方方面okk:#钟南山回应病毒粪口传播风险#疫情也快一点好起来吧，这个世界变快点变好吧 南阳·唐河县  显示地图 ,#钟南山回应病毒粪口传播风险#,2020-02-02 18:30,OPPO R9s,1,0,0,无
IslWV8XYN,宁波牙齿矫正吕栋医生,男,浙江,365,114665,宁波牙齿矫正吕栋医生:#宁波正畸# 介于疫情影响，我们积极响应国家号召，录视频一方面是提醒大家注重安全，并讲解一下停诊的原因，希望大家理解，另一方面指导一下牙齿不舒服的朋友在家该如何处理停诊期间若您和家人出现口腔问题，欢迎问我或我的助理。#宁波牙齿矫正# 宁波牙齿矫正吕栋医生的微博视频  ,无,2020-02-02 17:41,日常 · 视频社区,2,0,1,无
IslTK4XPB,东边小宇,女,山东,201,23,东边小宇:#疫情结束后你最想做什么#可乐汉堡薯条炸鸡各种朋友搓！🤓🤓🙉🙉哦对了！跟好兄弟的约球一定要兑现到时候一定拿一大束花送给他，因为我想把美好和对他的想念通过鲜花传递希望疫情赶快好转……因为我跟好朋友们不在同一所大学 [组图共9张] 原图 ,无,2020-02-02 17:33,vivo 全新水滴屏手机,4,0,0,无
IslOklqRs,快乐笨蛋连载日记,女,江苏,218,246,快乐笨蛋连载日记:#抗击肺炎关爱医护# 为爱前行，我一直在路上。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！ @北京感恩公益基金会疫情一线医护•守护者后盾行动  ,无,2020-02-02 17:20,微公益,1,0,0,无
IslMqu1vC,少年埃克斯,女,山西,32,22,少年埃克斯:#疫情结束后你最想做什么#吃汤圆  ,无,2020-02-02 17:15,iQOO Neo,1,0,0,无
IslKCtQub,牛神nddpg111,男,湖南,1133,602257,牛神nddpg111:#最新疫情地图#确诊病例、重症病例依然在新增。出现了一个可喜变化，治愈出院病例新增及累计数均超过了死亡病例。对于国民来说，戴口罩，仍然是防疫必不可少的。但口罩有限，我告诉大家一个可多次使用口罩的办法，千万不要使用一次就丢了。摘下口罩，用75 %的酒精喷洒口罩外面，即可再次使用。酒精挥发快，不妨多喷几次，不漏死角。 [组图共6张] 原图 ,无,2020-02-02 17:11,无,17,0,44,无
IslD4726c,赫心可贝丝,女,山东,171,74,赫心可贝丝:#20200202# 千年难得的日子  千年难得的春节希望疫情快快过去🙏  [组图共4张] 原图 ,无,2020-02-02 16:52,iPhone客户端,1,0,1,无
IskzMdvH0,Monkdlai,男,其他,202,260,Monkdlai:20200202疫情快结束#疫情过后你最想见的人# @Haina1026 内蒙古自治区·锡林郭勒盟  显示地图 原图 ,@Haina1026,2020-02-02 14:11,iPhone客户端,37,0,4,无
Isk9KuAlJ,兰斯in,女,其他,93,954,兰斯in:疫情快结束吧  ,无,2020-02-02 13:07,vivo X21屏幕指纹手机,0,0,0,无
Isk4q9Zhb,尙書_Ss,女,江苏,382,1627,尙書_Ss:2020庚子年，度过了很难忘的春节，疫情仿佛照妖镜，看清了身边的人。翻出了疑犯追踪，看看肖根，闲时看看书，养养花，时间也不算无聊。每天看微博，心情起起伏伏，最终佛了，因为无力且无用，鲁迅先生的话到现在都对，学医救不了中国人。明天就要复工了，说不上什么心情。希望接下来的日子能有光吧。 [组图共9张] 原图 ,无,2020-02-02 12:54,iPhone客户端,1,0,0,无
Isk1qeXiu,一定是我打开的方式不对6,男,北京,21,148,一定是我打开的方式不对6:#抗击肺炎关爱医护# 予人为乐，与己而乐。我在“疫情一线医护•守护者后盾行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！ @北京感恩公益基金会疫情一线医护•守护者后盾行动  ,无,2020-02-02 12:47,微公益,0,0,0,无
IsjQ9oS89,牛神nddpg111,男,湖南,1133,602257,牛神nddpg111:发布了头条文章：《疫情战还要打多久？关于疫情的思考》  疫情战还要打多久？关于疫情的思考  ,无,2020-02-02 12:19,微博 weibo.com,27,0,38,无
IsjQ3eCmo,眼不见为净0302,女,江西,9,23,眼不见为净0302:2020年2月1日 我又见到了我想见的人，虽然是疫情，不易出门，但还是做好了防护措施，去见了我想见的人。 上饶·余干县  显示地图 [组图共3张] 原图 ,无,2020-02-02 12:19,OPPO随光而变R17,0,0,0,无
IsjOJoEr9,淡雅若荷789,女,河北,161,230,淡雅若荷789:待打完这场“疫情”大战待春暖花开之时去见你想见的人去做你想做的事可好 张家口  显示地图 原图 ,无,2020-02-02 12:15,荣耀7X 全面屏手机,2,0,3,无
IsjIvsGtX,Chloe讷,女,山东,158,65,Chloe讷:今天是“有爱”的日子  据说许愿可以心想事成  我的愿望是愿疫情赶快结束 🙏🙏我想第一时间见到孟祥鑫！ 寿光市  显示地图 原图 ,无,2020-02-02 12:00,iPhone客户端,0,0,0,无
Isjj0ABTg,眼整形疤痕修复杨川峰,男,上海,255,101330,眼整形疤痕修复杨川峰:因为疫情，一直关注着新闻，想到自己年末回家时在候车室看到的场景：医护都是非常宝贵的资源，各位英雄保护好自己！！！ 疤痕整形杨川峰的微博视频  ,无,2020-02-02 10:57,iPhone 8,0,0,0,无
Isj6Z43aO,北京人寿,女,其他,44,180598,北京人寿:#北京取消2月2日办理婚姻登记# 2 月 2 日寓意“爱你爱你”，又是农历正月初九，有“长长 久久”之意。为有效控制疫情，多地取消加班办理婚姻登记，无疫之日，皆是吉日。  原图 ,无,2020-02-02 10:28,iPhone 8 Plus,190,32,21,无
Isj1QfiIY,少年他的奇幻漂流0202,女,江苏,173,67,少年他的奇幻漂流0202:#20200202# 🔔叮~按时长大♡  ʜᴀᴘᴘʏ ʙɪʀᴛʜᴅᴀʏ ᴛᴏ ᴍᴇ ◟̆◞̆  ♡［今天生日帮忙许愿一次五元］📆2000/02/02～2020/02/02💫疫情早日结束🇨🇳加油🇨🇳🪐我和我的家人、朋友每日都平安开心 邳州市 少年他的奇幻漂流0202的微博视频  显示地图 ,#20200202#,2020-02-02 10:15,iPhone客户端,10,0,5,无
IsiPXffWO,姜不生姜,女,海外,135,79,姜不生姜:#20200202##正月初九#据说今天是千年一遇对称日还是天公生玉皇大帝的诞辰同时也是我壹什壹壹的生日今年的愿望是希望疫情早日结束回归正常生活好消息快点来吧别让我打开微博就气得头疼了  ,无,2020-02-02 09:46,Share微博客户端,1,0,1,无
IsiEAxgyD,_lmy_-,女,辽宁,5,99,_lmy_-:-      你有没有冒着疫情也想见的人呐 _lmy_-的微博视频  ,无,2020-02-02 09:18,iPhone客户端,2,0,2,无
IsipTeKrk,一颗小石头子儿,女,黑龙江,211,113,一颗小石头子儿:2020.02.02这个特殊的日子，人生第一次被禁足了，切身体会到，这真的是一场战争，空荡荡的马路上只有疫情防控车，有点丧尸片的感jio。  ,无,2020-02-02 08:41,HUAWEI Mate 20 Pro,0,0,2,无
Isikpqo36,小贝的快乐周报,女,其他,406,157,小贝的快乐周报:1.近期的伯丁真的太乌托邦啦 （发一些昨晚照片）2.今天其实也画了好看的妆  结果忘记拍了 害3.凯姐每天早中晚按时给我发最新疫情情况和数据  精确到个位  我两每天都在为国内担心着了 。  [组图共8张] 原图 ,无,2020-02-02 08:28,iPhone客户端,2,1,12,无
IsigT1swU,ID狠low,男,其他,625,1168,ID狠low:#20200202#希望疫情早点结束 我也能好好在家补休几天 去见小彭同学  2020年一定是先苦后甜的一年 一起都会好起来  原图 ,无,2020-02-02 08:19,iPhone客户端,5,0,3,无
Isi8ldSMo,毕竟桃桃是天才,女,云南,201,130,毕竟桃桃是天才:#20200202# 好爱好爱你，是那种不顾一切危险也想要奔去见你。等疫情结束，一定要第一时间奔向你，紧紧的拥抱你。@卡拉肖克康  原图 ,无,2020-02-02 07:58,前后2000万 OPPO R11,2,0,1,无
IshS98FQr,王婉阁·Alice,女,北京,181,244,王婉阁·Alice:因疫情留学生也受到了歧视，有被打的、被骂、被吐唾沫的，大家一定要注意安全，遇事要采取适当的手段维护自身的合法权益，越到这个时候越要众志成城，万众一心，更要对自己的国家有信心。而不是一味地抱怨国家，抱怨解决不了任何问题。 英国·Newcastle University  显示地图 ,无,2020-02-02 07:18,HUAWEI Mate 20 Pro,4,0,0,无
IsgGtr9Gj,白l皛l皛,男,湖北,131,484,白l皛l皛:http://t.cn/A6P0YEIA 2003年非典的时候，那时候还在上小学，因为疫情假期延长了，当时只是觉得放假的时间长了，一年难得见一次的叔叔回来了，每天家里都是难闻的消毒水的味道。时隔17年我也踏上了新型冠状病毒征途之路，当初护长说可能要派科室人员出去支援，我想了想，身为科室唯一的男护士又是党员应该义不容辞承担责任，我就跟护士长报了名，初生牛犊不怕虎。经过培训我就正式进入了隔离病房，这时候才发现情况是并不是自己想象的那么乐观，穿上厚厚的隔离衣和防护服本来很简单的一个操作都变得繁琐、麻烦，两层厚厚的无菌手套给患者打留置针，根本摸不到患者的血管，隔着满是雾气眼罩也看不清楚患者血管，全凭自己的经验，最不好操作的贴膜固定流程，因为它会粘黏在手套上，下班进过繁琐程序脱掉隔离衣和防护服，绛紫色的护士服都变成深紫色的防护服，因为要保持开窗通风，迎着三九天的寒风瑟瑟发抖的我们，我们彼此想说原来你长这个样子，晚上回家，跟远在内蒙古爸妈视频，有例如往常一样，轻描淡写描述着我在普通病区一天的工作，因为不敢跟家里说，后来新闻开始报道了，那是下夜班的我，睡眼惺忪，家里电话打来了，里面是奶奶急促话语声，说你们那里爆发非典了，你没事吧，你们医院有没有……听着家里亲人的声音我想家了，我有些哽咽了，我说不是非典（因为有规定不能乱说），是一种新型病毒流感，还好我普通病区接触不到，你们放心吧，电话那头是爷爷奶奶爸爸妈妈不停嘱咐，最后奶奶说到，说什么你们的下一辈不能再学医了，当年你老叔学医，经历非典我当时就提心吊胆，现在你当了护士还在经历这样的疫情，咱们不能再有学医的了，当时电话这边的我泪崩了，我安慰了奶奶几句便挂了电话，有接到通知晚上转到汉口医院支援，这样我们便急匆匆又换了战场，因为怕病毒传播，不敢开护士站的空调，我和小伙伴就在护士站挺了一个晚上，随后我们工作需要又被调回北院，算是初步稳定了。都说我们九零后迎着非典上小学，抗着地震上初中，冒着甲流上高中，好不容易大学毕业工作了，又要在新型疫情上拼尽全力保护大家，那句话说得好，那有什么岁月静好，只不过我们这些年轻人学着前辈的样子，跟死神抢人罢了！ http://t.cn/z8II6Ap 显示地图 [组图共2张] 原图 ,http://t.cn/z8II6Ap,2020-02-02 04:17,HUAWEI P30,3213,46,467,无
IsgnAmBSW,哲玛丽的爸爸,男,其他,92,172,哲玛丽的爸爸:平凡的才是真实的，在疫情发生之后。平静的生活被打破，正常的工作和生活已成为奢望。作为一名临床工作者，这是应尽的义务和责任。但是发生了很多让人心痛的事情，现在是正月初九凌晨三点，连续工作的第九天，当爸爸的第一年，人生第一次以战斗状态度过农历新年，希望疫情早日结束。我就想过下班回家抱闺女的日子。 原图 ,无,2020-02-02 03:30,iPhone客户端,6,0,0,无
Isg0c7Nz3,白犀牛er,女,河北,38,7,白犀牛er:最近疫情很是严重， 确诊人数每日已两千多递增，前几天还认为没事，也忘了从多会儿开始，传言宣化的疫情突然变成真的了，宣化都快成重灾区了，妈妈的假期也无限推迟了，我们开始不敢出门，无聊到玩起飞行棋。虽然没有作业，终于可以放肆的玩手机打游戏爸妈也不会管了，但是天天在家也即将被憋疯了！大晚上的我给他发了一张烧烤的照片他问我：“想吃了”我说：“嗯”他说：“等过了这阵怡情咱俩去吃”。这也许是新冠状病毒泛滥以来，我听过最美的情话了。#愿你遇到的人都是温暖的# 希望这场雪可以带走病菌宣化加油！武汉加油！中国加油！ http://t.cn/RJUwPRr 显示地图 ,http://t.cn/RJUwPRr,2020-02-02 02:33,荣耀20,0,0,0,无
IsfIAA7QL,温柔了夏天的日记本,女,其他,1,1,温柔了夏天的日记本:因为疫情，原定的三月的巴黎之旅，好像就此泡汤了。总觉得日子过得好快，想起来一眨眼三个月后又可以见到宝儿了。希望我的失眠症早一点点好起来。  ,无,2020-02-02 01:49,iPhone客户端,0,0,0,无
IsfIAA7QL,温柔了夏天的日记本,女,其他,1,1,温柔了夏天的日记本:因为疫情，原定的三月的巴黎之旅，好像就此泡汤了。总觉得日子过得好快，想起来一眨眼三个月后又可以见到宝儿了。希望我的失眠症早一点点好起来。  ,无,2020-02-02 01:49,iPhone客户端,0,0,0,无
IsfrzmMaM,何大琼丫a,女,四川,95,75,何大琼丫a:刚刚看了朋友转发的一篇关于“武汉红十字会”的文章。前情已经了解了，看文章时心里莫名起火，为什么有些人偏偏要发国难财，多那些钱你要上天了不是？少那些救命钱你是要沦落到天天吃蝙蝠？拿着全国人民捐赠的物资私吞转卖交易成瘾了？而这次疫情只是导火线，平时又有多少不为人知的苟且偷生。可是平时冠冕堂皇无人管理那算就算了，为什么偏偏这个时候还贪得无厌？现在也不相信“善恶终有报”。光天白日结队而行突降血光的有，有人用其一生救治他人也抵不过被医者突如其来的怨恨，有人用精神病就可以轻易夺取他人性命，有人抱之以歌，袖手旁观为罪恶，出手相助“被绑架”，一代榜样精神领袖也没有好的结局，看吧，没有什么事情是“应该的”、“固定的”、“不可能的”，甚至很多事情没有答案。尽管如此，还是不懂为什么人心有时候可以黑到像一个无底洞，一点一点的从他人那里剥夺搜刮且脸不红心不跳还认为理所应当。人性才是这个世界上最可怕的东西。没有答案，不信鬼神，自己心中也应该有尺度。看完文章退出再试着点进去，也就读一篇文章的时间，却只剩一个感叹号！不止黑暗见不得光，有些光也要被碾压进黑暗中！ ,无,2020-02-02 01:07,小米8青春版 潮流旗舰,2,0,0,无
Isf7k8lnj,福多美美多福,女,北京,189,639,福多美美多福:对于疫情 不能给予实质性帮助者就选择沉默。乖乖的自己玩儿自己。不在网络上给人们添堵！不在行为上给人们添堵！ 做一个虽然沉默者但无声更胜似有声之人  在此刻 不要在这时候用你那自以为是的自以为然       此时可以观察实时疫情 不要乱喷 不要语言攻击不要让事物本身变成更可怕的是人们的语言关注时事疫情  关心并叮嘱家人每天生活情况跟家人趁疫情好好待在一起玩耍跟朋友们都玩儿的真人版可爱游戏也跟家人们玩玩网络本身没有毒 只是刷的人多 就感染上了毒不要做网络病毒携带者 好好吃饭好好玩耍   理性尊重自然生存法则天要收你 你跑不掉  天不要你 你就惜待我爱的人和爱我的人希望每天都好好的—🌻 ,无,2020-02-02 00:17,iPhone客户端,0,0,2,无
Isf4R56LH,横县经信局,男,广西,106,37,横县经信局:疫情无情人有情，义举捐赠暖人心        2020年1月30日，卡丝集团旗下-广西卡丝爱心扶助慈善基金会刘桢秘书长来到横县新型冠状病毒感染的肺炎疫情联防联控工作领导小组指挥部开展疫情防护捐赠活动，以实际行动支持我县疫情防护工作，横县县委常委、县人民政府副县长洪奔，横县县委常委、宣传部部长、县人民政府副县长黄冬丽，横县卫生健康局、横县经济贸易和信息化局、横县红十字会、县人民医院各一名领导参加了捐赠活动。      活动现场，由黄冬丽同志主持，刘桢秘书长代表卡丝基金会向我县捐赠爱心口罩48460只。横县县委常委、县人民政府副县长洪奔表示，卡丝基金会从泰国采购这批爱心医用口罩空运到国内捐赠给我县，这不但是物资，不但是资金成本，期间更付出了大量的时间、精力去组织、协调，这种雪中送炭的善举值得大力弘扬和倡议。卡丝集团旗下-广西卡丝爱心扶助慈善基金会刘桢秘书长表示：回馈社会，关心社会，是企业应尽的职责。        让我们为卡丝集团及广西卡丝爱心扶助慈善基金会点赞吧！ 原图 ,无,2020-02-02 00:11,360安全浏览器,0,0,0,无
Isf307MpJ,米呐个雪,女,四川,59,75,米呐个雪:希望疫情早日结束，真的想出门  原图 ,无,2020-02-02 00:07,vivo AI智慧拍照X21,2,0,0,无
IseXZuqrU,紫沐灬攸怜寒,男,内蒙古,2,101,紫沐灬攸怜寒:今天看到一条微博，大概意思是如果疫情结束，你最想做什么。然后底下有很多说要去见喜欢的人。  但我在想，等这段难熬的日子过去了好好照顾自己。因为难熬的日子我不知道自己整天在忙什么连自己都照顾不好，但是我知道，一直以来我都在为难自己！晚安 紫沐灬攸怜寒的微博视频  ,无,2020-02-01 23:54,小米9,1,0,0,无
IseDZn6ni,一坨小屁,女,其他,43,51,一坨小屁:最近打麻将打到肩膀跟针扎的一样疼/开学改到2.17后且值班没有我的事嘻嘻嘻/大家都说在家呆的烦，很想上班为什么我没有这种想法，每天心安理得呆在家这种感觉有一点点爽哦～但是疫情还是快一点过去吧，我还想出去玩一玩  [组图共2张] 原图 ,无,2020-02-01 23:05,iPhone客户端,2,0,5,无
Isey5wxJd,_只丧犬,男,重庆,65,65,_只丧犬:#共战疫情渝你同在# 涓滴之水成海洋，颗颗爱心变希望。我在“抗击疫情，重庆“雄起”！”项目捐款成功！@重庆市慈善总会抗击疫情，重庆“雄起”！  ,无,2020-02-01 22:51,微公益,0,0,0,无
IsexuiCzM,企鹅小岛管理员,女,北京,529,337,企鹅小岛管理员:#庄达菲[超话]# 虽然是两张简单的照片 但你们知道我听了几遍xxg嘛[doge]我太难了 地方找到了 等疫情结束打卡去吧嘿  [组图共2张] 原图 ,无,2020-02-01 22:49,庄达菲超话,32,1,11,无
Isex8q6We,_只丧犬,男,重庆,65,65,_只丧犬:#抗击疫情 希望同行# 希望在大大的世界里，付出一点点温暖。我在“抗击疫情-希望工程特别行动”项目捐款成功！您每捐款1元，新浪同时配捐1元！ @中国青少年发展基金会抗击疫情-希望工程特别行动  ,无,2020-02-01 22:48,微公益,0,0,0,无
Isex4B62E,哒布哒布叽,女,其他,77,233,哒布哒布叽:天哪，一场疫情，社会百态，尽数放大、摆台，丑恶至极。  ,无,2020-02-01 22:48,Android,5,0,4,无
Iseww2V8p,_只丧犬,男,重庆,65,65,_只丧犬:#抗击肺炎关爱医护# 小善意，大温暖。我在“疫情一线医护•守护者后盾行动”项目捐款成功！愿点滴之举温暖更多心灵。您每捐款1元，新浪同时配捐1元！ @北京感恩公益基金会疫情一线医护•守护者后盾行动  ,无,2020-02-01 22:47,微公益,0,0,0,无
IsekjyMVJ,马小昕,女,陕西,171,293,马小昕:大家都再坚持坚持不要出门啊都希望疫情早日平息呢 西安  显示地图 [组图共3张] 原图 ,无,2020-02-01 22:17,HUAWEI P30,3,0,0,无
Isec7kmy6,内个什么千林丶,女,其他,87,192,内个什么千林丶:空荡荡的大街…还好还有奶茶喝喝完这一杯，明天所有店铺都暂停营业了希望疫情早点过去🙏🙏#越不出门越不想出门# 楚雄·北浦伟业广场 叱干玲珑的微博视频  显示地图 ,无,2020-02-01 21:57,HUAWEI Mate30 Pro 5G,2,0,0,无

IsdOVrZpW,陕西交通12122,男,陕西,65,333007,"陕西交通12122:截至2月1日21:00,我省高速公路部分收费站出口因疫情防控及登记需要采取临时管控措施,具体情况如下:一、疫情管控（一）收费站车流量饱和1.绕城高速纺织城、河池寨、曲江、高新区、新筑、长安东、香王、未央南出口拥堵200米,出站约需1小时。2.西渭高速灞桥出口拥堵2公里,出站约需2小时;渭南西、渭南东出口拥堵200米,出站约需1小时。3.西禹高速龙门工业园出口拥堵2公里,出站约需2小时;蒲城、合阳出口拥堵200米,出站约需30分钟。4.机场专用高速汉城出口拥堵100米,出站约需30分钟。5.西铜高速西安北出口拥堵400米,出站约需1小时。6.延靖高速延安北出口拥堵2公里,出站约需2小时。7.西兴高速三桥出口拥堵200米,出站约需30分钟。8.西商高速洛南出口拥堵200米、商洛出口拥堵300米,出站约需2小时。9.西镇高速韦曲出口拥堵400米,出站约需40分钟。10.西延高速黄陵出口拥堵3公里,出站约需3小时。（二）收费站出入口管控1.绕城高速雁塔、长安西、丈八出口封闭,杏园南、杏园北出入口封闭。2.西铜高速耀州北出入口,黄堡、耀州南、铜川新区入口往延安方向、梁村塬入口往西安方向封闭。3.西耀高速花石崖、锦阳湖至铜川北之间所有出口封闭,车辆可由收费站内广场掉头通行至铜川新区、玉华宫出口下高速;新兴、马额出入口封闭;聂冯出口匝道暂时封闭。4.西延高速彭镇、金锁关、川口出口封闭。5.铜旬高速所有出口封闭,旬邑方向的车辆绕行咸旬高速。6.西略高速五郎坪、茶店、新街子、汉中北、盐井出口,茶镇、沙河、西乡出入口封闭。7.西镇高速营盘、东坪、小河出入口封闭。8.西渭高速豁口、港口出口,兵马俑出入口封闭,西安方向潼关治超站交通管制,所有入陕车辆需在潼关治超站检测;豁口至灞桥之间K0+100处临时交通管制,前往西安方向的车辆分流至绕城高速。9.西禹高速港务区出入口封闭,前往西安方向的车辆由龙门工业园出口检测。10.西汉高速三星入口,纸坊、朱雀、金水、涝峪出口封闭。11.渭玉高速桥南、蔺店、厚镇、卤阳湖出口封闭。12.机场专用高速马家堡出口，北环路、秦汉出入口封闭。13.西咸北环线高速高陵西、永乐东出口,新市、店张、太平出入口封闭。14.西宝高速常兴出入口封闭。15.西商高速华胥、玉山出口,腰市、板桥出入口封闭。16.西蓝高速空工出入口封闭。17.蓝商高速辋川、蓝关出口,商洛西、南城子、杨斜出入口封闭。18.商界高速过风楼、金丝峡、竹林关、棣花、商洛东出入口封闭。19.水阳高速凤凰西至色河铺之间所有出入口封闭。20.商漫高速闫村至漫川匝道之间所有出入口封闭。21.白泉高速池河、蒲溪、张河、茅坪、神河出入口封闭,石泉、汉阴出口进行检测,对不符合要求的车辆劝返。22.汉川高速马道、喜神坝、南湖出口封闭。23.宝鸡高速南寨、水沟、火烧寨出入口封闭。24.汉宁高速龙亭、上元观、胡家坝、韩家坝出口封闭。25.吴靖高速杨桥畔、双城、魏家楼、巡检司、中角、辛家沟出入口封闭。26.榆靖高速榆林西、西左界、黄蒿界、王则湾、孟家湾、小壕兔出口,红碱淖出入口封闭。27.神府高速石马川出口禁止大型货车通行,永兴出入口封闭,神木北出入口对所有车辆劝返。28.靖王高速靖边西至砖井之间所有出入口封闭。29.延靖高速靖边南至天赐湾之间所有出入口封闭,镰刀湾、化子坪、安塞北、沿河湾东、沿河湾西所有出口封闭。30.神佳米高速高家堡、安崖出入口封闭,锦界北出入口对所有车辆劝返。31.榆绥高速古城滩、鱼河、镇川、四十里铺出口封闭。32.延志吴高速侯市、志丹东出入口,招安出口封闭。33.榆佳高速王家砭、通镇出入口封闭。34.吴定高速吴起北、新安边、杨井出入口封闭。35.黄延高速万花、富县西、羊泉、隆坊出入口,黄陵西出口封闭。36.宜富高速张家湾、直罗、张村驿出入口，厢寺川出口封闭。37.榆神高速大保当、锦界、西沟、店塔出入口封闭,神木出口对所有车辆劝返。38.绥延高速淮宁湾、清涧南、王家坪出入口封闭。39.咸旬高速兴隆、淳化北、十里塬、土桥出入口封闭。40.西长高速西张堡、乾陵、渡马、太峪、亭口出入口封闭。41.延延高速冯庄、青化砭、甘谷驿、文安驿出口封闭。42.安川高速茨沟、谭坝、五里、流水西、巴山、权河出入口封闭。43.安平高速老县镇、平利东出入口封闭。二、恶劣天气1.吴定高速定边南入口暂时封闭。2.绥延高速绥德西、清涧北入口暂时封闭。3.吴靖高速吴堡、绥德、子洲入口暂时封闭,银川方向吴堡至辛家沟之间K1050处临时交通管制,山西方向吴堡收费站附近K1053处临时交通管制。4.延志吴高速招安、志丹、吴起入口禁止七座以上客车和危化品运输车辆通行。5.榆绥高速所有入口暂时封闭。6.延靖高速靖边东入口禁止七座以上客车和危化品运输车辆通行,镰刀湾至延安北之间所有入口暂时封闭。7.咸旬高速旬邑、淳化南、桥底入口暂时封闭,前往旬邑方向的车辆从桥底收费站分流。8.西咸北环线高速茂陵入口暂时封闭。9.榆佳高速佳县入口暂时封闭。10.靖王高速定边入口禁止七座及以上客车和危化品运输车辆通行。11.延延高速所有入口暂时封闭。12.宜富高速瓦子街至壶口匝道之间所有入口暂时封闭。三、交通事故吴定高速定边方向杨井至定边南之间K23+600处发生交通事故,占用超车道,通行缓慢。 ",无,2020-02-01 20:59,360安全浏览器,5,3,18,无
IsdOUfv7z,爱信阳,男,河南,1357,194139,爱信阳:#信阳生活# 【交通运输部公布#全国应急物资运输电话#】2月1日，交通运输部下发明电，要求各地切实保障疫情防控应急物资运输车辆顺畅通行，并公布了全国应急物资运输电话。各省份的应急运输电话将保持24小时通畅，及时解决应急运输车辆在通行中遇到的问题。（人民日报）http://t.cn/A6PpHncM  http://t.cn/RJydydJ 显示地图 [组图共2张] 原图 ,http://t.cn/RJydydJ,2020-02-01 20:59,HUAWEI Mate 9,0,0,0,无
IsdOToEac,阳泉市公安局交警支队,男,山西,404,17941,阳泉市公安局交警支队:【山西省人民政府办公厅关于延迟企业复工的通知】                  山西省人民政府办公厅                关于延迟企业复工的通知各市、县人民政府，省人民政府各委、办、厅、局：        为加强新型冠状病毒感染的肺炎疫情防控工作，坚决阻断疫情传播，更好保障人民群众生命安全和身体健康，按照党中央、国务院防控工作部署和省委、省政府“五严五防”要求，根据相关法律法规、制度规定和全省重大突发公共卫生事件I级响应措施，经省政府研究决定，现就延迟全省企业复工通知如下：         一、原则上省内各类企业不早于2月9日24时前复工。涉及保障城乡运行必需（供水、供电、供气、供热、通讯等企业）、疫情防控必需（医疗器械、药品、防护品等应急物资和原料生产企业）、群众生活必需（食品生产企业等）和其它涉及重要国计民生的相关企业（煤炭、电力、煤层气生产等企业）除外。        二、坚持精准复工和生产人员最少化原则。上述例外企业和按照行业特点正在连续生产的企业，在做好防护工作的前提下，以保障生产基本运转和人员最少化为原则组织生产，尽可能采用智能化、自动化、信息化手段，减少现场工作人员，辅助人员原则上2月9日以后复工。        三、强化企业疫情防控。授权各企业法人代表在疫情有效防控的前提下，灵活组织本企业职工到岗上班。企业复工前要制定预案，细化措施，做好健康防护，严格职工体温筛查，上班佩戴口罩，同时做好车间、食堂、宿舍等公共场所通风、消毒工作。对来自或去过疫情重点地区的人员及其密切接触者，按照规定严格落实医学观察、隔离等措施。四、加强监督管理。各级政府要落实属地管理，强化主体责任，把各项防控和保障措施落实到位，确保社会平稳有序。所有企业都要按照统一领导、统一指挥、统一行动的原则，统筹做好复工和疫情防控工作。2月9日前复工的例外企业，需向属地疫情防控领导小组办公室报备复工人数、防护措施。                                      山西省人民政府办公厅                                             2020年2月1日 ,无,2020-02-01 20:59,iPhone客户端,0,0,0,无
IsdOTm8La,赵筱亚ZZY,女,北京,124,195,赵筱亚ZZY:连续上班的第5天吧，第2次不一样的夜班今天白天休息了一天，看着朋友圈各种在家呆不住的心情，我也好像，我希望疫情赶快过去，我还有很多事情去做，我希望我们经过这次疫情，都懂得了珍惜生活，每天回家，我真的很害怕……所以只能自己在一自己屋里待着，想跟他们交流又怕自己有病毒，纠结的心情，我自己身体又不争气……加油！ 原图 ,无,2020-02-01 20:59,iPhone客户端,1,0,0,无
IsdOM1rqZ,哈飞工大,男,北京,160,1994,哈飞工大:天气转暖后病毒会自行消失？病毒学专家：科学上还没有结论“到四五月份气温升高，病毒就会失去活性，逐渐消失。”“那为何海南省仍会发生疫情？”近日，网友围绕相关问题争论不休。据长江日报报道，李岩教授表示，“我听说过这种说法，说气温升高新型冠状病毒会自行消失，其实这是根据当年SARS病情发展的一种预估，新型冠状病毒被发现还不到一个月，针对此病毒的研究刚刚开展，病毒会不会因为气温升高失去活性，科学上还没有结论。” http://t.cn/z842I4u 显示地图 ,http://t.cn/z842I4u,2020-02-01 20:59,荣耀NOTE8  2K大屏,1,0,0,无
IsdOLpHdr,中国禁毒在线,男,北京,366,3316582,中国禁毒在线:【阻击两毒，一线抗疫！ 山西彩虹在行动！】#禁毒防疫 健康无毒# 这样一群人，面对猝不及防的疫情，在做到“不添堵、不添乱、做好自我防护”的前提下，科学、有序地参与新型冠状病毒疫情防控服务，认真、扎实地开展吸毒人员管控工作——山西彩虹禁毒社工用坚守、奉献和担当，传递着信心、力量和温暖。 #我在岗位上#@山西公安  http://t.cn/A6PprfxS ,无,2020-02-01 20:59,微博 weibo.com,13,6,1,无
