
Iu47VuLwI,神采飞扬娄艺潇,女,辽宁,776,996,神采飞扬娄艺潇:2020年02月13日 - 星期四 / 天气 ：阴日记标题 ：期待春天的到来 （  原名 ：期待  ）    今天早上，看到天气和昨天的一样还是雾气蒙蒙的！    不过，到了上午雾蒙蒙的感觉就逐渐的散了。虽然，没有彻底晴朗天气… 但是至少能看附近的楼了。    还有，明天就即将有新一轮的降雪，并且明后两天都有小到大雪或大雪的量级等等。所以，我们没有要紧的事尽量不要出门了！而且，现在当前还是疫情的非常时期。    为此，我们最好尽量的呆在家中，并等待这个该死的疫情过去。还有，等到春暖花开之时，我们就能够可以去享受拥抱春天的季节与阳光了。/【 美式风格日记 】 http://t.cn/z8L8PPV 显示地图 ,http://t.cn/z8L8PPV,2020-02-13 23:59,华为手机 畅享玩不停,0,0,0,无
Iu2RwlzBM,深圳牙齿矫正欧容霞医生,女,广东,1154,1588131,深圳牙齿矫正欧容霞医生:#深圳牙齿矫正# 这段时间有十分多的朋友联系助理，想要到店面诊，甚至有很多朋友提前支付了费用，感谢大家的支持。🙏🙏但很抱歉由于疫情的原因，为了保障就诊的朋友及医务人员的安全，目前还未能确定开诊时间。为了弥补大家的等了这么长时间的损失，门诊准备了优惠活动，可以私信或联系助理了解详情武汉加油！战胜疫情！#深圳正畸# 原图 ,无,2020-02-13 20:46,无,6,0,3,无
Iu2PygMx9,皮肤医生简丹,女,湖南,749,104232,皮肤医生简丹:重要通知：医院通知～疫情未控制期间，暂不开放皮肤激光相关治疗。全市相关医美机构也停业等待。2月内所有治疗都将取消。接下来🌸预约了本人激光会收到电话确定更改。预约了湘雅医院的🌸果酸治疗的，由于没有留下各位的电话，所以不会通知，请来之前电话确定。0731/84327472！祝大家平安！ 实在要想复诊开药的可以看下面。http://t.cn/A6hGhYj4 原图 ,无,2020-02-13 20:41,HUAWEI Mate 20 Pro,34,1,81,无
Iu2Pohuz2,Moon_伴,男,海外,212,144,Moon_伴:抗击疫情的战斗依然见不到胜利的曙光，生活工作受到了严重的影响。虽然都齐心协力在抗击新冠病毒，但是闲下来真的感觉是在浪费时间，生物钟都紊乱了，真希望疫情尽早结束恢复正常的生活工作。  原图 ,无,2020-02-13 20:41,iPhone客户端,0,0,2,无
Iu2OppluS,我是张女燕啊,女,青海,11,47,我是张女燕啊:等疫情过去了，我要化最美的妆，跟最帅的仔 西宁  显示地图 [组图共2张] 原图 ,无,2020-02-13 20:38,iPhone客户端,2,0,1,无
Iu2NDbqWk,日照早新闻,男,山东,3337,4512,日照早新闻:#旅行[超话]#【紧急通知】#抗击新型肺炎我们在行动#          根据重庆市公安局疫情防控工作指挥部2月13日协查通知，2020年2月8日，从重庆经停日照飞往沈阳的G52759航班上有新冠肺炎确诊病例，紧急提醒同乘人员要注意以下事项：1、同乘及有关人员要第一时间到当地所在社区及疾控中心报告登记。返家后，暂不要外出，居家封闭隔离，戴口罩，不要同家人接触。2、如出现发热、咳嗽等症状立即到就近指定医院发热门诊就诊，就诊过程中，要全程佩戴口罩，不要乘坐公共交通工具。日照市疾病预防控制中心2020年2月13日 原图 ,无,2020-02-13 20:37,旅行超话,0,1,0,无
Iu2NycSTa,嗨豹日记,男,广东,222,19892,嗨豹日记:【一定勤洗手！钟南山、李兰娟院士团队从新冠肺炎患者粪便中分离出病毒】记者2月13日从科技部获悉，钟南山、李兰娟院士团队近日分别从新冠肺炎患者的粪便样本中分离出新型冠状病毒，这一发现证实了排出的粪便中的确存在活病毒，对于准确认识疾病的致病传播机理，帮助全社会有针对性地做好防控，切断疫情传播途径具有重要意义。尽管目前还没有充分的证据说明存在粪口传播，但大家一定要勤洗手、注意个人卫生。两位院士团队的专家表示：目前正在对分离出的病毒进行进一步的传染病学研究和科研，大家不用恐慌，一定要更加重视个人和家庭的清洁，同时注意下水道通畅，避免有可能出现的粪便病毒的传播。#钟南山团队在患者粪便检出新冠活病毒##新冠病毒是否存在粪口传播还需研究# ,无,2020-02-13 20:36,iPhone客户端,0,0,0,无
Iu2NvdN78,湖北之声,男,湖北,592,1012716,湖北之声:【战“疫”镜头｜战胜病毒，也要适度运动】在武昌方舱医院内，有轻症患者，在治疗之余还做俯卧撑锻炼身体。不过医生提醒，轻症患者可适量运动，不建议长时间、大运动量运动，要多休息、增强营养、遵医嘱治疗，祝早日康复。#湖北加油武汉挺住##方舱医院患者做俯卧撑##致敬疫情前线医护人员# （视频来源：武汉大学人民医院心外科医生 昌金星） http://t.cn/A6hbYF0A ,无,2020-02-13 20:36,iPhone客户端,211,88,42,无
Iu2Nm56Ra,静力舍,女,江苏,2117,524,静力舍:#疫情后的反思#如果有一天，人类失去了一切能依赖的物质，那么哪些人还能继续轻松自在的活着？佛说是那些有随时准备放下的心态，就是有出离心的人。这些人深知万事万物万法皆无常（色相即空），世间一切只为我们所用，却不为我们所有。这类人往往有很大的福报，他们不缺物质条件，更有丰富而强大的精神财富，这类人通常有大智慧。所以说平时积善行德、增加福报真的很重要。 ,无,2020-02-13 20:36,iPhone 6 Plus,0,0,0,无
Iu2N8dkgI,天使星星果862,女,山东,359,335,天使星星果862:因为疫情的原因，这是自工作以来在家待得最长的一次了吧，我妈说这段时间在家想吃什么就给我做，好好养养胃养养身体，周哲熙和我也很亲近甚至有些黏我，每天早上睡醒穿好衣服就是跑到我屋对我说，姑姑该起床了天亮了或者奶奶做好饭了。前天因为他不写作业，我对他说话语气重了也觉得作为姑姑不该这样，🉑️第二天早上还是叫我起床还把我的夜壶给提出去了…小孩子还真是可爱 http://t.cn/RyhTl6E 显示地图 [组图共3张] 原图 ,http://t.cn/RyhTl6E,2020-02-13 20:35,iPhone客户端,3,4,0,无
Iu2MP0GEQ,看看新闻KNEWS,男,上海,999,13507844,看看新闻KNEWS:【Tony老师为医疗队免费理发：两天剪了最多的光头】2月12日，在武汉市一家酒店的大堂，有三位理发师正在工作。与平时理发店不同的是，前来理发的许多人都选择了寸头或者光头。这些特别的“客人”全部是来自援助湖北医疗团队的医护人员。理发师也不收费，而是自带工具上门为医疗队提供免费服务。理发师文斌表示，在两天的志愿理发过程中，他几乎剪了职业生涯中最多的光头。这些年轻的医疗队队员们，面对疫情时表现出的决绝与勇气，令他敬佩不已。#Tony老师两天剪了最多的光头#（中新社）http://t.cn/A6hbYleI ,无,2020-02-13 20:35,微博 weibo.com,180,22,9,无
Iu2MNtwZ6,南浔讲话,女,浙江,303,11795,南浔讲话:【硬核！#95后女孩骑行300公里回汉抗疫# 】95后女孩甘如意是武汉市江夏区金口中心卫生院的一名化验员。疫情发生后，原本在老家休假的她毅然作出决定，用4天3夜骑行300多公里回到武汉，重返工作岗位。31日，她骑着自行车出发了。一路上她或骑车、或步行，全靠着自带的干粮充饥，累了就找个小旅馆睡上几个小时。 http://t.cn/A6hUkuwo ,无,2020-02-13 20:35,微博云剪,0,0,0,无
Iu2MFuh9e,桐梓新鲜事,男,贵州,783,76762,桐梓新鲜事:【#首尔市市长说现在该是报恩的时候了#】目前，韩国首尔市政府向中国提供的一批援助物资已经启运。首尔市市长朴元淳说：“五年前，首尔因中东呼吸综合征疫情遭遇痛苦时，北京市政府提供了很大的帮助。现在，该是首尔报恩的时候了。首尔市政府愿助一臂之力，直到恢复正常生活。武汉加油，中国加油，首尔支持中国！”http://t.cn/A6h4FuI3 ,无,2020-02-13 20:34,HUAWEI nova 3i,10,0,0,无
Iu2MEATSs,青原发布,男,江西,99,1348,青原发布:#新型冠状病毒感染肺炎#【新华社评论员：坚决打赢疫情防控的人民战争】疫情面前，谁也不能置身事外，抗击疫情人人有责。坚决遏制疫情扩散蔓延势头，需要广泛动员群众、组织群众、凝聚群众，构筑起疫情防控的人民防线。各级党政领导干部要靠前指挥、强化担当，广大党员、干部要冲到一线，心无旁骛把每一项工作都做到位，以实实在在的成效强信心、暖人心。http://t.cn/A6hbWu6O ,无,2020-02-13 20:34,窗 - 魅族 PRO 7 Plus,0,0,0,无
Iu2KRggW4,自然资源部,男,其他,1034,2434669,【支持发热门诊，北京快速完成1发热门诊项目规划许可】为防控#新冠肺炎#疫情，北京市规划自然资源委丰台分局主动联动区级职能部门，利用“简易低风险”项目审批服务政策，1日内办理完成北京中医药大学东方医院发热门诊项目的《建设工程规划许可证（简易低风险项目）》。该拟建发热门诊项目为独立建筑，建筑面积约600平方米，地上1层，建成后可满足该院预检分诊和发热门诊等工作要求。#守望相助 共抗疫情# #严防控促发展# @北京规划自然资源 （中国自然资源报 周楚军 段金平）                  原图                             ,无,2020-02-13 20:30,微博 weibo.com,85,12,0,无
Iu2KQEzXe,上海普陀,男,上海,346,349630,"#上海加油##上海战疫# 【真如抗疫战场上来了一位“外国特种兵”，战斗力杠杠的！】在这样一个特殊时期，有这样一位外国友人——她选择留在上海，与我们并肩作战，共抗疫情[加油][加油]。疫情面前，不同的只是语言和方式，相同的是抗疫的信心和力量。她相信，只要大家一起努力，一定会渡过难关！下面，就跟着小编一起去看看这位外国志愿者在真如的抗疫故事——阿尔巴尼亚人 陆海燕。陆海燕就读于普陀区甘泉外国语中学，从2月9日开始，她已经连续3天在这个地方履行志愿者的职责，为上海的防控阻击战再作贡献。据普陀区红十字会介绍，作为红十字救护队员的她，早在中学时的红十字救护课程中就已经和红十字结缘，曾多次代表学校参加市红十字会、区红十字会举办的应急救护技能比赛。2016年她和另两名队员分别荣获上海市红十字青少年应急救护比赛初中组团体冠军和个人单项第一名。她自豪地说：“助人为乐其实很简单，只要我力所能及，我还会继续做下去！""涓涓细流，汇聚成海，一点一滴都是爱。那些肯把时间和精力奉献给社会的志愿者们，正是用自己的生命去影响生命。不论肤色、不论语言、不论国籍，他们都当得起我们最真心的赞美。因为，没有一种爱是理所当然！             [组图共2张]      原图                             ",无,2020-02-13 20:30,HUAWEI P20,6,0,1,无
Iu2Kg1li6,JustinBieberOnline,男,海外,184,461765,JustinBieberOnline:【#比伯为中国捐款# 】心系武汉，心系中国🇨🇳两次为中国声援之后，@JustinBieber 已向北京春苗基金会捐赠20万元用于帮助国内顺利度过疫情难关♥️  虽然隔两地，他也关心着我们，多次与我们互动，给我们加油打气💪谢谢宝贝Let’s fight through this together.  [组图共3张] 原图 ,无,2020-02-13 20:28,JustinBieber超话,1898,230,140,无
Iu2K1ugNB,谷月666,男,其他,36,2,蒋超良超神的官场之路急速转落》从农行董事长到湖北省委书记，从一个副部级的央企掌门到一个经济人口大省的封疆大吏，63岁的蒋超良仅仅用了不到六年的时间（11一一17），今天，在抗击疫情的关键时期被果断出局，足够可以判断蒋在危局预判，责任担当，应急处变能力方面对上对下均无法交待，至此，一路顺风的官场之路基本终结！几只野生动物带来巨大损失尚未见底，进而引发的官场震荡在疫情结束之后方有定论！ 所以，在大国复兴的征途上，为官必须当担！苍海横流，方显英雄本色！                                 ,无,2020-02-13 20:28,HUAWEI P20,1,0,0,无
Iu2K035Ux,东方今报地产新闻,男,河南,736,1326,"【疫情确定为不可抗力 郑州这些小区大概率延迟交房】#防控疫情,郑州在行动# 根据公开信息统计，2020年1—6月，郑州市（中牟、新郑、荥阳不计算入内）将有荣盛华府、万科城、九龙城、正商城等30多个个小区完成工程建设，验收交付。由于疫情影响，房地产建设复工时间待定，按时交房难度加大，尤其是上半年交房的小区，大概率是要延期交房了。                  原图                             ",无,2020-02-13 20:28,HUAWEI Mate 20,0,0,0,无
Iu2JV2hHU,大Mia的时尚账号,女,海外,528,2590049,刚点开看了个因为疫情打狗的视频，实在太难受了，第一反应气得暴粗口，第二反应听到狗狗惨叫唰就哭了，第三个反应想要正面对着那些人的嘴脸，告诉他们，地球不是只属于人类的，无知即恶，都会反噬的会让你更疼的。现在已经一点点在体现，你有什么权利决定它生它死，总有一天自食恶果。任由你人类予取予夺，这不合理。                                 ,无,2020-02-13 20:27,小刘的iPhone X,216,17,60,无
Iu2JIlnLq,梧桐夜语5544416639,男,其他,20,188,梧桐夜语5544416639:为了严防疫情，11号小区工作人员每家每户进行登记，上午有两个男同志来我家送表格，并嘱咐我填好后放门口就行了，一会儿他们来取，填好表格后我就放门口了，第二天出门扔垃圾看到我填好的表格还在门口放着，担心丢失，我捡起填好的表格放回屋里，等那两位工作人员来取，今天开门就看到门上给我贴了一个告知书，楞了半天我才把告知书从门上撕下来，我们一直都在家，也没有听到敲门声，真是活见鬼了，不知道贴告书的人怎么会悄无声息的就认定家里没人呢？ http://t.cn/R2WxXsy 显示地图 [组图共2张] 原图 ,http://t.cn/R2WxXsy,2020-02-13 20:27,iPhone客户端,0,0,0,无
Iu2JDzf9O,阿拉个蕾呀,女,河北,232,390,阿拉个蕾呀:疫情期间叫外卖需谨慎可能会被门外扔过来的冬瓜砸死👋🏻  原图 ,无,2020-02-13 20:27,iPhone客户端,0,0,5,无
Iu2JDhxV6,白菜种草小萌,男,广东,2663,8883,白菜种草小萌:【 恒源祥【日系-纯棉】中筒女袜6双原价38 ，券后33 【前300名拍下仅14元】品牌火爆来袭！！为这款纯棉袜子打造call，日系原宿风中筒袜，舒适亲肤，吸汗透气，弹性好，买过的都是赞不绝口，萌爆你的少女心！还需要犹豫吗？抢啊！【赠运费险】http://t.cn/A6hblkkV------------------------------#好物撩一撩##超级体验官##好物发现官##花式种草##全民带货##换季大作战##优惠券##淘宝优惠券##小萌种草好物##超级红人节##超红带货挑战赛##全民扫货节##宠粉心选节##兼职##生活好物节##好货推荐##挑对象一样挑好货##好物推荐##好物##好物分享##母婴好物大赏##尤物好物榜##宅在家能无聊到什么程度##宅在家的正确姿势##宅在家里都干啥##宅在家美食才艺大比拼##元宵快乐宅##宅家里宅出的新花样##宅在家里每天的日常##宅家做饭大赛##宅在家的人能有多无聊##宅在家里很焦虑怎么办##宅家吃什么##湖北以外新增病例连降7天##疫情##疫情仍处于扩散阶段##疫情地图##疫情上报第一人记大功##岳云鹏 等疫情过去我请你们看相声##科比和Gigi遗体已安葬##上个网课咋还有这么无理的要求##新冠病毒疫苗可能在18个月内完成# 原图 ,无,2020-02-13 20:27,手机微博触屏版,0,0,1,无
Iu2JBxcw8,用户6488488001观花赏叶因时节,男,福建,113,6,用户6488488001观花赏叶因时节:就此次新型冠状病毒肺炎的疫情来说，狡猾的病毒似乎了解我们的国情，还会分析大数据。春节这个时间段最大的弱点是缺人手，干活的回家过年，剩下老板关门关店也回家过年，除了支撑部门，其余是放假为主的。        为了阻断病毒在人际相传的途径，大量生力军呆在家数日子，不知道会有几个14天。         现在有事了，指手划脚的自然比干活的多。        于是，两难的大局显现，前线艰难，后勤缺人，如何是好？         以静制动？动静相补？输送动能，改变惯性？         相持之后是反攻。 原图 ,无,2020-02-13 20:27,Android客户端,0,0,0,无
Iu2JADRGI,平安吴忠,女,宁夏,766,194130,平安吴忠:#万众一心 抗击疫情# 战“疫”先锋，奋战疫情前沿的派出所       金银滩镇地处利通区东南部，与灵武市、盐池县接壤，银西高速、307省道、211国道等国省道从辖区过境，“不能让病例出去，更不能让病例进来，”这是利通区公安分局金银滩派出所党支部会议上，支部书记、派出所所长张振忠给全所下达的死命令。       疫情防控工作开展以来，金银滩派出所按照分局党委部署要求，守初心、担使命，结合“百万警进千万家”活动，坚守岗位、履职尽责，全所民警、辅警始终冲锋在前，扎根到疫情联防联控，群防群控的最前沿，扎实做好疫情防控和维护稳定等工作，筑牢辖区人民群众生命健康安全的“第一道防线”。http://t.cn/A6hblDEI 原图 ,无,2020-02-13 20:27,iPhone客户端,0,0,1,无
Iu2JxpjGq,FM1031济南交通广播,男,山东,258,743791,FM1031济南交通广播:#共同战疫# 【转发周知：中国铁路济南局停运部分旅客列车】记者从中国铁路济南局集团有限公司获悉，因疫情防控需要及客流变化，停运部分旅客列车，具体如下：1. 2020年2月11-17日济南开G1244/1次，沈阳北开G1246/7次停运;2020年2月12-18日青岛北开G1248/5次，沈阳北开G1242/3次停运。2. 2020年2月11-28日济南开K8322/3次、聊城开K1511/0/1次，2月12-29日金华开K1512/09/12次，2月13日-3月1日聊城开K8324/1次停运。3. 2020年2月14-18日兰州西开G2096/3次、青岛北开G6920次停运，2020年2月15-19日济南东开G6903次、青岛北开G2094/5次停运。4. 2020年2月14-18日兰州西开G2686/3次、威海开G6946次停运，2020年2月15-19日济南东开G6945次、威海开G2684/5次停运。5. 2020年2月11-29日哈尔滨西开K704/1次、2月12日-3月1日青岛北开K702/3次停运。6. 2020年2月11-29日牡丹江开K1452/49次，2月13日-3月2日日照开K1450/1次停运。7. 2020年2月11-22日青岛北开C6581次，威海开G2078/9次停运。2020年2月12-23日运城北开G2080/77次，威海开C6582次停运。8. 2020年2月19-29日运城北开G2624/1次，青岛北开G6918次停运。2020年2月20日-3月1日济南东济青场开G6907次，青岛北开G2622/3次停运。9. 2020年2月18-29日太原开K1292/3次停运;2月19日-3月1日烟台开K1294/1次停运。10. 2020年2月11-18日沈阳北开G2652/3次、荣成开D6096次，2月12-19日烟台开D6095次、荣成开G2654/1次停运。11. 2020年2月14-18日石家庄开D1623次、威海开D1624次停运。12. 2020年2月14-18日北京开D335次，2月15-19日青岛北开D336次停运。13. 2020年2月14-18日北京南开G177次、G205次，青岛北开G192次，2月15-19日青岛北开G210次、北京南开G183次、青岛开G198次停运。14. 2020年2月14-18日北京南开G107次，上海虹桥开G142次，北京南开G8935次，2月15-19日德州东开G8936次，北京南开G179次，青岛开G194次停运。15. 2020年2月10-18日南昌开K342/3次、2月11-2月19日青岛北开K344/1次停运。16. 2020年2月10-18日广州开K1160/1次，2月12-20日烟台开K1162/59次停运。17. 2020年2月11-18日杭州开G254/5次、青岛开G256/3次停运。18. 2020年2月11、13、15、17日上海虹桥开G230/1次、青岛开G236/3次、上海开G222/3次、青岛北开G228/5次停运。19. 2020年2月11-29日齐齐哈尔开K296/3次，2月12日-3月1日济南开K294/5次停运。20. 2020年2月18-29日太原开K884/1次停运;2月19日-3月1日青岛北开K882/3次停运。21. 2020年2月12-29日石家庄开D1621次、荣成开D1622次停运。22. 2020年2月19-29日石家庄开D1623次、威海开D1624次停运。停运信息随时变化，铁路门提醒广大旅客，相关列车运行信息以车站公告为准。请旅客密切关注12306铁路客服网站和车站公告，了解最新列车运行动态，合理安排行程。 原图 ,无,2020-02-13 20:26,三星Note10＋ 5G,0,2,0,无
Iu2JxnZrq,新塘区家,男,广东,33,966,新塘区家:在严峻的疫情的打击下，年后只跌1天，然后连拉7条阳线，真够强啊。喊了多次的狼来了，终于今天来了，放量回调了。7条阳线把5日均线拉下来，均线也向上拐头。今天1条阴线不能说明任何问题，但如果继续回落，又把均线向下拉，并拐头向下，则也许就会是二次探底了，幅度不会小。望谨慎之。 http://t.cn/ReN5aUi 显示地图 原图 ,http://t.cn/ReN5aUi,2020-02-13 20:26,iPhone客户端,0,0,0,无
Iu2JqzpNN,慵懒CHEN先生,男,湖北,230,59,慵懒CHEN先生:#抗疫白衣战士 免费拍婚照##婚纱照#   『期盼在这个夏天                    与你一起共赏花火盛宴🎆 』  果石独家海岛婚照全新首发之 《烟火》  情人节特别企划—私人定制专属旅拍  在浪漫的海岛为你准备一场花火盛宴  在烟花升起时，亲吻你的脸颊  那一定是最浪漫的一天#待疫情结束，我们结婚吧##私奔到海岛##武汉加油##打上花火-米津玄師[音乐]##致敬白衣战士# [组图共9张] 原图 ,无,2020-02-13 20:26,iPhone客户端,0,0,0,无
Iu2Jm90F0,皖江晚报,男,安徽,1557,2278849,皖江晚报:#马鞍山战疫# 【6000多个“爱心口罩”赠交警】2月13日一大早，登记、测体温，显示正常后，一辆面包车驶入马鞍山市公安局交警支队大院，3名青年下车，搬出3个装有6000多个口罩的纸盒、购物袋，摆放在办公楼下赠交警。“感谢执勤交警冲锋一线，守护我们的健康。”爱心人士石坤表示，他是做电动车生意的，看到防疫一线执勤交警非常辛苦，他和其他同行也想出一份力。于是，石坤和其他几名爱心人士通过微信商量后，找渠道寻货源，最终筹得6000多个独立包装的口罩。“昨天到货，今天就送来了。”石坤表示，作为马鞍山市民，以自己的方式支援一线，相信警民连心，全民战“疫”，一定能战胜新冠肺炎疫情。记者 刘小庆 通讯员 秦书草 原图 ,无,2020-02-13 20:26,HUAWEI nova 3,6,0,0,无
Iu2JkoSFw,大亚湾发布,男,广东,469,11698,大亚湾发布:【6幅《三字经》漫画教防疫】当前，对于新型冠状病毒肺炎疫情防控正处于关键期，龙门县各级党组织和广大党员干部众志成城，以冲锋在前的责任担当，充分发挥战斗堡垒作用和先锋模范作用；龙门社会各界人心凝聚，全力支持打好疫情阻击战。日前，由龙门县麻榨镇委、镇政府指导出品，龙门文艺创作者罗文光创作了一版特别的防疫《三字经》，提醒大家科学防控，鼓励大家共克时艰。http://t.cn/A6h4Pf8J ,无,2020-02-13 20:26,政务直通车,0,0,0,无
Iu2Jk3TE6,合肥市人民政府发布,男,安徽,45,14814,合肥市人民政府发布:【战“疫” 中复工前进！中欧公共班列（合肥-诺伊斯）今日鸣笛发车】2020年2月13日17时18分，合肥国际陆港组织的节后首趟合肥中欧公共班列(合肥-诺伊斯) 从合肥北站鸣笛发出。该趟班列共发运100个TEU，货值7314081.7美元，货重578201.85kg，搭载着安徽本地产的光伏并网逆变器等产品，途径哈萨克斯坦、白俄罗斯、波兰、德国等国家，约15天后，将到达11126公里之外的德国杜塞尔多夫并最终抵达诺伊斯。这标志着在新冠肺炎疫情影响下，合肥国际陆港中欧班列已经恢复常态化运行，吹响了春节后正式复工的号角。http://t.cn/A6hblmoP 原图 ,无,2020-02-13 20:26,微博 weibo.com,5,1,0,无
Iu2JiADMC,葉羽DAYTOY,女,其他,232,29,葉羽DAYTOY:#肖战[超话]#看了热搜，心情复杂，不开心，疫情当前，真的不希望哥哥以这样的形式上热搜，明明明天是一个很开心的日子，可以看哥哥的明星大侦探，为啥每次都要这样，上次哥哥生日前夕也是，这次又是，好难受，我只希望我们哥哥好好的，刚刚去王一博超话逛了一下，我很生气，她们有些人说话真的没有素质，恶意截图黑哥哥有意思吗，我都想会怼回去，算了，我们小飞侠都是有素质的人，不想吵，吵架伤身，我相信经历过这么多磨难，哥哥会越走越好，越走越远的，天降大任于斯人也，必先苦其心智，我想成为更好的自己，以后去保护哥哥，和哥哥一起走花路 ,无,2020-02-13 20:26,肖战超话,0,0,1,无
Iu2JiC0eX,符po,男,湖北,80,16,符po:封城第的二十二天！妈妈入院治疗九天了，已经连续三天没有发烧，病情在好转状态🙏妈妈一直说护士们很辛苦，很是心疼。今天又有大批的医护人员到达支援，一切都向好的方向发展。有国家以及全国人民的支援和爱，武汉一定会好起来[加油]目前小区已经实行了封闭管理，生活采购物业全部承担，今天竟然还能收到面包🙏我们就安静的待在家里，为疫情贡献自己的力量吧！ http://t.cn/R2WxQOQ 显示地图 原图 ,http://t.cn/R2WxQOQ,2020-02-13 20:26,nova4自拍极点全面屏,3,0,0,无
Iu2Jh9hUF,-Bubble-stranded,女,安徽,169,104,-Bubble-stranded:虽然不能出门不能聚餐但是有妈妈做的蛋糕朋友的祝福希望疫情快点过去（我要出去吃火锅喝奶茶！！！）  [组图共6张] 原图 ,无,2020-02-13 20:26,iPhone客户端,5,5,6,无
Iu2J2miVG,封面新闻,女,四川,8329,22533014,封面新闻:#3分钟记录疫情下的成都#【成都：我在等你，一起守护城市繁华】有人说，原来我们曾不在意的平淡生活，现在看来都弥足珍贵。龙泉山上第一朵桃花已经绽放，小区灯火里，1600多万的成都人在共同等待春来。成都，我们不见不散；武汉，我们在等你。#3分钟记录疫情下的中国城市#http://t.cn/A6hbnuHA http://t.cn/A6hblj6w ,无,2020-02-13 20:25,360安全浏览器,1317,364,187,无
Iu2IOuup3,南昌县塔城乡,男,江西,50,323,南昌县塔城乡:【战“疫”面前，这支党员小分队很贴心】爱与你同在#抗击疫情南昌在行动# “给，这是你家孩子的奶粉，我们帮你买来了，还有这是你需要的降压药，跑了好几家店总算买到了，这下你放心了吧。”说话的是北洲村党总支副书记邓汉华，她正忙碌着将帮村民代买的生活急需品交到村民手中。堆在她身边的有村民需要的奶粉、药品、食物，还有大大小小刚从菜鸟驿站取回来的快递，他们要分理出来，一一交给村民，而这样的工作，从疫情防控工作开始每天都重复在做。贴心服务，当好群众记录员“我要爱他美二段的奶粉”“我要XL的尿不湿”“我要三盒降血压的药，我给你看图片就是这种的。”“我的快递在菜鸟驿站，能帮我拿一下吗？”每天要购买的东西很多，种类也很多，村里有本小本子，每天需要采买的东西都详细的登记在上面，确保能买到群众满意的生活急需品。细心挑选，当好群众采买员  “汉华走，我们先去快递站，再去超市，对了，还要去趟药店”。北洲村会计胡衍国，边喊着邓汉华，边发动起车子，他们要去塔城集镇上，开始一天的采买。采买之前，他们要详细对照记录的清单，从商品种类到品牌、包装、日期，犹如在给自家添置生活用品，确保东西齐全，品质有保障。分门别类，当好群众送货员  “这是小王家的，小票在里面，我现在通知他来拿”。“李大爷腿脚不便，一会我把东西送他家去”每次采购完毕，还要按照一家一户一清单的原则进行分类，物品加小票的组合让一切采买清晰明了。“一家一个物品袋，这样就不会弄错了”。“作为党员，我们必须冲在最前面，作为村干部，解决群众“燃眉之急”也是我们必须要做的，我们集全体党总支之力，保群众生活所需、解群众所求、担群众所忧，我相信我们一定会取得这场疫情阻击战的最终胜利。”北洲村党总支书记胡金平说。从疫情防控启动封村开始，北洲村党总支全天实行封村守卫，而党员采买贴心小分队也一直在岗，从购买药品，奶粉到代罐煤气，从购买蔬果到代取快递，细心仔细的做着。有时候碰到塔城采买不到的，还要想办法到莲塘购买，利用微信、微博，他们找到了相关物品的销售商，通过线上线下齐上阵的方式，确保了群众购买品种多元化的保障。北洲群众都对他们赞不绝口，这支战“疫”小分队真的很暖很贴心。 [组图共4张] 原图 ,无,2020-02-13 20:25,360安全浏览器,0,0,0,无
Iu2INjoiB,入画_缘三岁原创手作,女,广东,128,250,入画_缘三岁原创手作:#汉服配饰[超话]##汉服[超话]##发簪##岂曰无衣-汉服配饰##汉服##入画-三岁原创手作# 高产三岁！天天乖乖在家做簪子[笑而不语]⚠️顺便说一下，现在所有订单都要3月后才能发，一个是疫情等问题，一个是因为我的所有泡泡膜和纸箱📦已经全部包完了！而且还不敢补货当初实在想不到会在家这么久，害！ [组图共9张] 原图 ,无,2020-02-13 20:25,汉服配饰超话,5,9,2,无
Iu2ILdKgS,徐子卿-舌侧隐形矫正,男,上海,505,124564,徐子卿-舌侧隐形矫正:疫情当前，宅家也过情人节。我们隔离病毒，但不隔离爱💝抽两支Gucci口红💄+徐医生韩国人肉带回的KF94口罩😷！一共两份！戴口罩就不用涂口红了哦勤洗手多通风做好个人防护哦转发本微博并@ 3位好友，奖品于http://t.cn/A6hblo8H  抽取。（由于目前快递还未完全恢复，奖品可能延期发出并顺丰到付。湖北、温州等重点地区无法发货！） http://t.cn/A6htclYm [组图共2张] 原图 ,无,2020-02-13 20:25,iPhone 11 Pro,90,161,171,无
Iu2IKkYbj,吃喝玩乐在兰溪,男,浙江,238,164311,吃喝玩乐在兰溪:#金华身边事# 【金华市目前无高风险和较高风险县（市、区）】金华市目前无高风险和较高风险县（市、区）。其中：金华市1中风险的县（市、区）（2个）：东阳市、义乌市2较低风险的县（市、区）（1个）：金东区3低风险的县（市、区）（7个）：武义县、磐安县、金华开发区、婺城区、兰溪市、永康市、浦江县  对各个县（市、区）疫情情况，采用五色法进行风险评估，是基于几个方面的考虑：一是便于全面掌握各地疫情动态；二是给科学精准有效防控提供依据；三是为各地复工复产提供有效宏观的引导；四是缓解疏导群众紧张的情绪。根据以上评估，请广大市民不必过度紧张，继续配合政府部门落实好防控工作相关要求，齐心协力，为打赢疫情防控阻击战贡献新的力量。#孝感黄冈等地要采取武汉同等措施##6毛进价口罩卖1元被罚将重启调查# [组图共2张] 原图 ,无,2020-02-13 20:25,iPhone 11(黑色),7,0,10,无
